,seqid,source,genetic_type,start,stop,strand,ID,Name
2056,NC_010602.1,RefSeq,gene,1084118,1085407,-,gene-LEPBI_RS05120,LEPBI_RS05120
2057,NC_010602.1,Protein Homology,CDS,1084118,1085407,-,cds-WP_012388048.1,WP_012388048.1
2058,NC_010602.1,RefSeq,gene,1085476,1087743,-,gene-LEPBI_RS05125,LEPBI_RS05125
2059,NC_010602.1,Protein Homology,CDS,1085476,1087743,-,cds-WP_012388049.1,WP_012388049.1
2060,NC_010602.1,RefSeq,gene,1087792,1088991,+,gene-LEPBI_RS05130,LEPBI_RS05130
2061,NC_010602.1,Protein Homology,CDS,1087792,1088991,+,cds-WP_012388050.1,WP_012388050.1
2062,NC_010602.1,RefSeq,gene,1088993,1089766,+,gene-LEPBI_RS05135,LEPBI_RS05135
2063,NC_010602.1,Protein Homology,CDS,1088993,1089766,+,cds-WP_012388051.1,WP_012388051.1
2064,NC_010602.1,RefSeq,gene,1089835,1090275,+,gene-LEPBI_RS05140,LEPBI_RS05140
2065,NC_010602.1,Protein Homology,CDS,1089835,1090275,+,cds-WP_012388052.1,WP_012388052.1
2066,NC_010602.1,RefSeq,gene,1090276,1091220,+,gene-LEPBI_RS05145,LEPBI_RS05145
2067,NC_010602.1,Protein Homology,CDS,1090276,1091220,+,cds-WP_012388053.1,WP_012388053.1
2068,NC_010602.1,RefSeq,gene,1091217,1091639,+,gene-LEPBI_RS05150,LEPBI_RS05150
2069,NC_010602.1,Protein Homology,CDS,1091217,1091639,+,cds-WP_012388054.1,WP_012388054.1
2070,NC_010602.1,RefSeq,gene,1091655,1092776,+,gene-LEPBI_RS05155,LEPBI_RS05155
2071,NC_010602.1,Protein Homology,CDS,1091655,1092776,+,cds-WP_012388055.1,WP_012388055.1
2072,NC_010602.1,RefSeq,gene,1092776,1093546,+,gene-LEPBI_RS05160,LEPBI_RS05160
2073,NC_010602.1,Protein Homology,CDS,1092776,1093546,+,cds-WP_187148081.1,WP_187148081.1
2074,NC_010602.1,RefSeq,gene,1093551,1093919,-,gene-LEPBI_RS05165,LEPBI_RS05165
2075,NC_010602.1,Protein Homology,CDS,1093551,1093919,-,cds-WP_012476187.1,WP_012476187.1
2076,NC_010602.1,RefSeq,gene,1093897,1094223,-,gene-LEPBI_RS05170,LEPBI_RS05170
2077,NC_010602.1,Protein Homology,CDS,1093897,1094223,-,cds-WP_012388058.1,WP_012388058.1
2078,NC_010602.1,RefSeq,gene,1094220,1094537,-,gene-LEPBI_RS05175,LEPBI_RS05175
2079,NC_010602.1,Protein Homology,CDS,1094220,1094537,-,cds-WP_012388059.1,WP_012388059.1
2080,NC_010602.1,RefSeq,gene,1094534,1095373,-,gene-LEPBI_RS05180,LEPBI_RS05180
2081,NC_010602.1,Protein Homology,CDS,1094534,1095373,-,cds-WP_012476188.1,WP_012476188.1
2082,NC_010602.1,RefSeq,gene,1095576,1098344,-,gene-LEPBI_RS05185,LEPBI_RS05185
2083,NC_010602.1,Protein Homology,CDS,1095576,1098344,-,cds-WP_012388061.1,WP_012388061.1
2084,NC_010602.1,RefSeq,gene,1098379,1099785,-,gene-LEPBI_RS05190,lpdA
2085,NC_010602.1,Protein Homology,CDS,1098379,1099785,-,cds-WP_012388062.1,WP_012388062.1
2086,NC_010602.1,RefSeq,gene,1099793,1101025,-,gene-LEPBI_RS05195,odhB
2087,NC_010602.1,Protein Homology,CDS,1099793,1101025,-,cds-WP_012388063.1,WP_012388063.1
2088,NC_010602.1,RefSeq,gene,1101184,1101717,+,gene-LEPBI_RS05200,LEPBI_RS05200
2089,NC_010602.1,Protein Homology,CDS,1101184,1101717,+,cds-WP_041769970.1,WP_041769970.1
2090,NC_010602.1,RefSeq,gene,1102026,1102271,+,gene-LEPBI_RS18870,LEPBI_RS18870
2091,NC_010602.1,Protein Homology,CDS,1102026,1102271,+,cds-WP_226992885.1,WP_226992885.1
2092,NC_010602.1,RefSeq,gene,1102349,1102990,+,gene-LEPBI_RS05215,LEPBI_RS05215
2093,NC_010602.1,Protein Homology,CDS,1102349,1102990,+,cds-WP_012388066.1,WP_012388066.1
2094,NC_010602.1,RefSeq,gene,1103047,1104807,-,gene-LEPBI_RS05220,LEPBI_RS05220
2095,NC_010602.1,Protein Homology,CDS,1103047,1104807,-,cds-WP_012388067.1,WP_012388067.1
2096,NC_010602.1,RefSeq,gene,1105015,1106409,+,gene-LEPBI_RS05225,nirK
2097,NC_010602.1,Protein Homology,CDS,1105015,1106409,+,cds-WP_012476189.1,WP_012476189.1
2098,NC_010602.1,RefSeq,gene,1106502,1107287,+,gene-LEPBI_RS05230,LEPBI_RS05230
2099,NC_010602.1,Protein Homology,CDS,1106502,1107287,+,cds-WP_012476190.1,WP_012476190.1
2100,NC_010602.1,RefSeq,gene,1107293,1107907,+,gene-LEPBI_RS05235,LEPBI_RS05235
2101,NC_010602.1,Protein Homology,CDS,1107293,1107907,+,cds-WP_226992886.1,WP_226992886.1
2102,NC_010602.1,RefSeq,gene,1107971,1109029,+,gene-LEPBI_RS05240,LEPBI_RS05240
2103,NC_010602.1,Protein Homology,CDS,1107971,1109029,+,cds-WP_012388072.1,WP_012388072.1
2104,NC_010602.1,RefSeq,gene,1109051,1109785,-,gene-LEPBI_RS05245,LEPBI_RS05245
2105,NC_010602.1,Protein Homology,CDS,1109051,1109785,-,cds-WP_041769680.1,WP_041769680.1
2106,NC_010602.1,RefSeq,gene,1109790,1112213,-,gene-LEPBI_RS05250,LEPBI_RS05250
2107,NC_010602.1,Protein Homology,CDS,1109790,1112213,-,cds-WP_012388074.1,WP_012388074.1
2108,NC_010602.1,RefSeq,gene,1112235,1113188,-,gene-LEPBI_RS05255,LEPBI_RS05255
2109,NC_010602.1,Protein Homology,CDS,1112235,1113188,-,cds-WP_012388075.1,WP_012388075.1
2110,NC_010602.1,RefSeq,gene,1113185,1114372,-,gene-LEPBI_RS05260,LEPBI_RS05260
2111,NC_010602.1,Protein Homology,CDS,1113185,1114372,-,cds-WP_012388076.1,WP_012388076.1
2112,NC_010602.1,RefSeq,gene,1114474,1115727,+,gene-LEPBI_RS05265,LEPBI_RS05265
2113,NC_010602.1,Protein Homology,CDS,1114474,1115727,+,cds-WP_012388077.1,WP_012388077.1
2114,NC_010602.1,RefSeq,gene,1115720,1117228,-,gene-LEPBI_RS05270,LEPBI_RS05270
2115,NC_010602.1,Protein Homology,CDS,1115720,1117228,-,cds-WP_012388078.1,WP_012388078.1
2116,NC_010602.1,RefSeq,gene,1117299,1118498,+,gene-LEPBI_RS05275,LEPBI_RS05275
2117,NC_010602.1,Protein Homology,CDS,1117299,1118498,+,cds-WP_012388079.1,WP_012388079.1
2118,NC_010602.1,RefSeq,gene,1118639,1120420,+,gene-LEPBI_RS05280,LEPBI_RS05280
2119,NC_010602.1,Protein Homology,CDS,1118639,1120420,+,cds-WP_012388080.1,WP_012388080.1
2120,NC_010602.1,RefSeq,gene,1121098,1122597,+,gene-LEPBI_RS05285,LEPBI_RS05285
2121,NC_010602.1,cmsearch,rRNA,1121098,1122597,+,rna-LEPBI_RS05285,
2122,NC_010602.1,cmsearch,exon,1121098,1122597,+,exon-LEPBI_RS05285-1,
2123,NC_010602.1,RefSeq,gene,1123405,1126014,+,gene-LEPBI_RS05290,LEPBI_RS05290
2124,NC_010602.1,Protein Homology,CDS,1123405,1126014,+,cds-WP_012388081.1,WP_012388081.1
2125,NC_010602.1,RefSeq,gene,1126081,1126497,+,gene-LEPBI_RS05295,LEPBI_RS05295
2126,NC_010602.1,Protein Homology,CDS,1126081,1126497,+,cds-WP_012388082.1,WP_012388082.1
2127,NC_010602.1,RefSeq,gene,1127169,1128401,+,gene-LEPBI_RS05300,LEPBI_RS05300
2128,NC_010602.1,Protein Homology,CDS,1127169,1128401,+,cds-WP_012388083.1,WP_012388083.1
2129,NC_010602.1,RefSeq,gene,1128870,1129736,-,gene-LEPBI_RS05305,LEPBI_RS05305
2130,NC_010602.1,Protein Homology,CDS,1128870,1129736,-,cds-WP_012388084.1,WP_012388084.1
2131,NC_010602.1,RefSeq,gene,1130242,1130460,-,gene-LEPBI_RS05310,LEPBI_RS05310
2132,NC_010602.1,GeneMarkS-2+,CDS,1130242,1130460,-,cds-WP_041769683.1,WP_041769683.1
2133,NC_010602.1,RefSeq,gene,1130476,1132380,-,gene-LEPBI_RS05315,LEPBI_RS05315
2134,NC_010602.1,Protein Homology,CDS,1130476,1132380,-,cds-WP_012388086.1,WP_012388086.1
2135,NC_010602.1,RefSeq,gene,1132430,1133593,-,gene-LEPBI_RS05320,LEPBI_RS05320
2136,NC_010602.1,GeneMarkS-2+,CDS,1132430,1133593,-,cds-WP_012476192.1,WP_012476192.1
2137,NC_010602.1,RefSeq,gene,1134417,1136099,+,gene-LEPBI_RS05330,LEPBI_RS05330
2138,NC_010602.1,Protein Homology,CDS,1134417,1136099,+,cds-WP_226992887.1,WP_226992887.1
2139,NC_010602.1,RefSeq,gene,1136191,1137099,+,gene-LEPBI_RS05335,LEPBI_RS05335
2140,NC_010602.1,Protein Homology,CDS,1136191,1137099,+,cds-WP_012388089.1,WP_012388089.1
2141,NC_010602.1,RefSeq,gene,1137113,1137817,+,gene-LEPBI_RS05340,LEPBI_RS05340
2142,NC_010602.1,Protein Homology,CDS,1137113,1137817,+,cds-WP_012388090.1,WP_012388090.1
2143,NC_010602.1,RefSeq,gene,1137959,1138390,-,gene-LEPBI_RS05345,LEPBI_RS05345
2144,NC_010602.1,Protein Homology,CDS,1137959,1138390,-,cds-WP_012476193.1,WP_012476193.1
2145,NC_010602.1,RefSeq,gene,1138487,1138912,-,gene-LEPBI_RS05350,LEPBI_RS05350
2146,NC_010602.1,Protein Homology,CDS,1138487,1138912,-,cds-WP_012388092.1,WP_012388092.1
2147,NC_010602.1,RefSeq,gene,1139121,1140248,-,gene-LEPBI_RS05355,LEPBI_RS05355
2148,NC_010602.1,Protein Homology,CDS,1139121,1140248,-,cds-WP_012476194.1,WP_012476194.1
2149,NC_010602.1,RefSeq,gene,1140391,1141341,+,gene-LEPBI_RS05360,LEPBI_RS05360
2150,NC_010602.1,Protein Homology,CDS,1140391,1141341,+,cds-WP_012476195.1,WP_012476195.1
2151,NC_010602.1,RefSeq,gene,1141402,1142991,+,gene-LEPBI_RS05365,LEPBI_RS05365
2152,NC_010602.1,Protein Homology,CDS,1141402,1142991,+,cds-WP_012388095.1,WP_012388095.1
2153,NC_010602.1,RefSeq,gene,1143112,1144248,+,gene-LEPBI_RS05370,LEPBI_RS05370
2154,NC_010602.1,Protein Homology,CDS,1143112,1144248,+,cds-WP_012476196.1,WP_012476196.1
2155,NC_010602.1,RefSeq,gene,1144261,1144677,-,gene-LEPBI_RS05375,LEPBI_RS05375
2156,NC_010602.1,Protein Homology,CDS,1144261,1144677,-,cds-WP_012388097.1,WP_012388097.1
2157,NC_010602.1,RefSeq,gene,1144830,1145717,+,gene-LEPBI_RS05380,LEPBI_RS05380
2158,NC_010602.1,Protein Homology,CDS,1144830,1145717,+,cds-WP_012476197.1,WP_012476197.1
2159,NC_010602.1,RefSeq,gene,1145789,1146415,+,gene-LEPBI_RS05385,LEPBI_RS05385
2160,NC_010602.1,Protein Homology,CDS,1145789,1146415,+,cds-WP_226992888.1,WP_226992888.1
2161,NC_010602.1,RefSeq,gene,1146472,1147005,+,gene-LEPBI_RS05390,LEPBI_RS05390
2162,NC_010602.1,Protein Homology,CDS,1146472,1147005,+,cds-WP_012388101.1,WP_012388101.1
2163,NC_010602.1,RefSeq,gene,1147045,1147536,+,gene-LEPBI_RS05395,LEPBI_RS05395
2164,NC_010602.1,Protein Homology,CDS,1147045,1147536,+,cds-WP_226992889.1,WP_226992889.1
2165,NC_010602.1,RefSeq,gene,1147533,1148036,+,gene-LEPBI_RS05400,LEPBI_RS05400
2166,NC_010602.1,Protein Homology,CDS,1147533,1148036,+,cds-WP_012388103.1,WP_012388103.1
2167,NC_010602.1,RefSeq,gene,1148100,1149188,+,gene-LEPBI_RS05405,LEPBI_RS05405
2168,NC_010602.1,Protein Homology,CDS,1148100,1149188,+,cds-WP_012388104.1,WP_012388104.1
2169,NC_010602.1,RefSeq,gene,1149202,1149768,+,gene-LEPBI_RS05410,LEPBI_RS05410
2170,NC_010602.1,Protein Homology,CDS,1149202,1149768,+,cds-WP_041769976.1,WP_041769976.1
2171,NC_010602.1,RefSeq,gene,1149777,1151555,-,gene-LEPBI_RS05415,LEPBI_RS05415
2172,NC_010602.1,Protein Homology,CDS,1149777,1151555,-,cds-WP_012388106.1,WP_012388106.1
2173,NC_010602.1,RefSeq,gene,1151567,1152352,-,gene-LEPBI_RS05420,LEPBI_RS05420
2174,NC_010602.1,Protein Homology,CDS,1151567,1152352,-,cds-WP_012388107.1,WP_012388107.1
2175,NC_010602.1,RefSeq,gene,1152406,1154154,-,gene-LEPBI_RS05425,LEPBI_RS05425
2176,NC_010602.1,Protein Homology,CDS,1152406,1154154,-,cds-WP_012388108.1,WP_012388108.1
2177,NC_010602.1,RefSeq,gene,1154259,1155443,-,gene-LEPBI_RS05430,LEPBI_RS05430
2178,NC_010602.1,Protein Homology,CDS,1154259,1155443,-,cds-WP_012388109.1,WP_012388109.1
2179,NC_010602.1,RefSeq,gene,1155642,1157075,-,gene-LEPBI_RS05435,LEPBI_RS05435
2180,NC_010602.1,Protein Homology,CDS,1155642,1157075,-,cds-WP_012388110.1,WP_012388110.1
2181,NC_010602.1,RefSeq,gene,1157096,1157695,-,gene-LEPBI_RS05440,LEPBI_RS05440
2182,NC_010602.1,Protein Homology,CDS,1157096,1157695,-,cds-WP_012388111.1,WP_012388111.1
2183,NC_010602.1,RefSeq,gene,1157819,1159720,+,gene-LEPBI_RS05445,LEPBI_RS05445
2184,NC_010602.1,Protein Homology,CDS,1157819,1159720,+,cds-WP_041769977.1,WP_041769977.1
2185,NC_010602.1,RefSeq,gene,1159717,1161291,+,gene-LEPBI_RS05450,LEPBI_RS05450
2186,NC_010602.1,Protein Homology,CDS,1159717,1161291,+,cds-WP_012388113.1,WP_012388113.1
2187,NC_010602.1,RefSeq,gene,1161295,1162536,+,gene-LEPBI_RS05455,LEPBI_RS05455
2188,NC_010602.1,Protein Homology,CDS,1161295,1162536,+,cds-WP_012388114.1,WP_012388114.1
2189,NC_010602.1,RefSeq,gene,1162557,1162979,+,gene-LEPBI_RS05460,LEPBI_RS05460
2190,NC_010602.1,Protein Homology,CDS,1162557,1162979,+,cds-WP_012388115.1,WP_012388115.1
2191,NC_010602.1,RefSeq,gene,1162963,1163328,-,gene-LEPBI_RS05465,LEPBI_RS05465
2192,NC_010602.1,Protein Homology,CDS,1162963,1163328,-,cds-WP_012388116.1,WP_012388116.1
2193,NC_010602.1,RefSeq,gene,1163328,1163621,-,gene-LEPBI_RS05470,LEPBI_RS05470
2194,NC_010602.1,Protein Homology,CDS,1163328,1163621,-,cds-WP_012388117.1,WP_012388117.1
2195,NC_010602.1,RefSeq,gene,1163671,1164783,+,gene-LEPBI_RS05475,LEPBI_RS05475
2196,NC_010602.1,Protein Homology,CDS,1163671,1164783,+,cds-WP_012388118.1,WP_012388118.1
2197,NC_010602.1,RefSeq,gene,1164780,1166156,-,gene-LEPBI_RS05480,LEPBI_RS05480
2198,NC_010602.1,Protein Homology,CDS,1164780,1166156,-,cds-WP_012388119.1,WP_012388119.1
2199,NC_010602.1,RefSeq,gene,1166239,1168377,+,gene-LEPBI_RS05485,LEPBI_RS05485
2200,NC_010602.1,Protein Homology,CDS,1166239,1168377,+,cds-WP_012476199.1,WP_012476199.1
2201,NC_010602.1,RefSeq,gene,1168374,1169300,-,gene-LEPBI_RS05490,LEPBI_RS05490
2202,NC_010602.1,Protein Homology,CDS,1168374,1169300,-,cds-WP_012388121.1,WP_012388121.1
2203,NC_010602.1,RefSeq,gene,1169303,1169926,-,gene-LEPBI_RS05495,LEPBI_RS05495
2204,NC_010602.1,Protein Homology,CDS,1169303,1169926,-,cds-WP_012388122.1,WP_012388122.1
2205,NC_010602.1,RefSeq,gene,1169966,1170652,-,gene-LEPBI_RS05500,LEPBI_RS05500
2206,NC_010602.1,Protein Homology,CDS,1169966,1170652,-,cds-WP_012388123.1,WP_012388123.1
2207,NC_010602.1,RefSeq,gene,1170649,1171476,-,gene-LEPBI_RS05505,LEPBI_RS05505
2208,NC_010602.1,Protein Homology,CDS,1170649,1171476,-,cds-WP_012388124.1,WP_012388124.1
2209,NC_010602.1,RefSeq,gene,1171483,1172268,-,gene-LEPBI_RS05510,LEPBI_RS05510
2210,NC_010602.1,Protein Homology,CDS,1171483,1172268,-,cds-WP_012388125.1,WP_012388125.1
2211,NC_010602.1,RefSeq,gene,1172581,1173822,-,gene-LEPBI_RS05520,LEPBI_RS05520
2212,NC_010602.1,Protein Homology,CDS,1172581,1173822,-,cds-WP_012476200.1,WP_012476200.1
2213,NC_010602.1,RefSeq,gene,1173841,1174719,-,gene-LEPBI_RS05525,rsmA
2214,NC_010602.1,Protein Homology,CDS,1173841,1174719,-,cds-WP_012476201.1,WP_012476201.1
2215,NC_010602.1,RefSeq,gene,1174673,1176283,-,gene-LEPBI_RS05530,LEPBI_RS05530
2216,NC_010602.1,Protein Homology,CDS,1174673,1176283,-,cds-WP_226992890.1,WP_226992890.1
2217,NC_010602.1,RefSeq,gene,1176396,1176548,+,gene-LEPBI_RS19220,LEPBI_RS19220
2218,NC_010602.1,GeneMarkS-2+,CDS,1176396,1176548,+,cds-WP_226992891.1,WP_226992891.1
2219,NC_010602.1,RefSeq,gene,1176545,1177513,-,gene-LEPBI_RS05535,trpS
2220,NC_010602.1,Protein Homology,CDS,1176545,1177513,-,cds-WP_012388129.1,WP_012388129.1
2221,NC_010602.1,RefSeq,gene,1177510,1179483,-,gene-LEPBI_RS05540,LEPBI_RS05540
2222,NC_010602.1,Protein Homology,CDS,1177510,1179483,-,cds-WP_041769978.1,WP_041769978.1
2223,NC_010602.1,RefSeq,gene,1179486,1180067,-,gene-LEPBI_RS05545,LEPBI_RS05545
2224,NC_010602.1,Protein Homology,CDS,1179486,1180067,-,cds-WP_012388131.1,WP_012388131.1
2225,NC_010602.1,RefSeq,gene,1180091,1181050,-,gene-LEPBI_RS05550,LEPBI_RS05550
2226,NC_010602.1,Protein Homology,CDS,1180091,1181050,-,cds-WP_012388132.1,WP_012388132.1
2227,NC_010602.1,RefSeq,gene,1181061,1181822,-,gene-LEPBI_RS05555,LEPBI_RS05555
2228,NC_010602.1,Protein Homology,CDS,1181061,1181822,-,cds-WP_012388133.1,WP_012388133.1
2229,NC_010602.1,RefSeq,gene,1182208,1183035,-,gene-LEPBI_RS05565,LEPBI_RS05565
2230,NC_010602.1,Protein Homology,CDS,1182208,1183035,-,cds-WP_012388134.1,WP_012388134.1
2231,NC_010602.1,RefSeq,gene,1183120,1184466,+,gene-LEPBI_RS05570,LEPBI_RS05570
2232,NC_010602.1,Protein Homology,CDS,1183120,1184466,+,cds-WP_041769979.1,WP_041769979.1
2233,NC_010602.1,RefSeq,gene,1184470,1185942,-,gene-LEPBI_RS05575,LEPBI_RS05575
2234,NC_010602.1,Protein Homology,CDS,1184470,1185942,-,cds-WP_012388136.1,WP_012388136.1
2235,NC_010602.1,RefSeq,gene,1186317,1187501,+,gene-LEPBI_RS05580,LEPBI_RS05580
2236,NC_010602.1,Protein Homology,CDS,1186317,1187501,+,cds-WP_012388137.1,WP_012388137.1
2237,NC_010602.1,RefSeq,gene,1187594,1189132,+,gene-LEPBI_RS05585,LEPBI_RS05585
2238,NC_010602.1,Protein Homology,CDS,1187594,1189132,+,cds-WP_012388138.1,WP_012388138.1
2239,NC_010602.1,RefSeq,gene,1189167,1190120,+,gene-LEPBI_RS05590,thrB
2240,NC_010602.1,Protein Homology,CDS,1189167,1190120,+,cds-WP_012388139.1,WP_012388139.1
2241,NC_010602.1,RefSeq,gene,1190128,1190766,-,gene-LEPBI_RS05595,LEPBI_RS05595
2242,NC_010602.1,Protein Homology,CDS,1190128,1190766,-,cds-WP_012388140.1,WP_012388140.1
2243,NC_010602.1,RefSeq,gene,1190769,1191086,-,gene-LEPBI_RS05600,LEPBI_RS05600
2244,NC_010602.1,Protein Homology,CDS,1190769,1191086,-,cds-WP_012388141.1,WP_012388141.1
2245,NC_010602.1,RefSeq,gene,1191250,1192299,+,gene-LEPBI_RS05605,LEPBI_RS05605
2246,NC_010602.1,Protein Homology,CDS,1191250,1192299,+,cds-WP_012388142.1,WP_012388142.1
2247,NC_010602.1,RefSeq,gene,1192329,1193312,+,gene-LEPBI_RS05610,LEPBI_RS05610
2248,NC_010602.1,Protein Homology,CDS,1192329,1193312,+,cds-WP_012388143.1,WP_012388143.1
2249,NC_010602.1,RefSeq,gene,1193476,1194147,-,gene-LEPBI_RS05615,LEPBI_RS05615
2250,NC_010602.1,Protein Homology,CDS,1193476,1194147,-,cds-WP_012388144.1,WP_012388144.1
2251,NC_010602.1,RefSeq,gene,1194488,1194922,+,gene-LEPBI_RS05620,LEPBI_RS05620
2252,NC_010602.1,Protein Homology,CDS,1194488,1194922,+,cds-WP_226992892.1,WP_226992892.1
2253,NC_010602.1,RefSeq,gene,1194870,1195757,-,gene-LEPBI_RS05625,prmC
2254,NC_010602.1,Protein Homology,CDS,1194870,1195757,-,cds-WP_012388146.1,WP_012388146.1
2255,NC_010602.1,RefSeq,gene,1195764,1195836,-,gene-LEPBI_RS05630,LEPBI_RS05630
2256,NC_010602.1,tRNAscan-SE,tRNA,1195764,1195836,-,rna-LEPBI_RS05630,
2257,NC_010602.1,tRNAscan-SE,exon,1195764,1195836,-,exon-LEPBI_RS05630-1,
2258,NC_010602.1,RefSeq,gene,1195839,1196471,-,gene-LEPBI_RS05635,LEPBI_RS05635
2259,NC_010602.1,Protein Homology,CDS,1195839,1196471,-,cds-WP_039936944.1,WP_039936944.1
2260,NC_010602.1,RefSeq,gene,1196480,1197535,-,gene-LEPBI_RS05640,LEPBI_RS05640
2261,NC_010602.1,Protein Homology,CDS,1196480,1197535,-,cds-WP_012388147.1,WP_012388147.1
2262,NC_010602.1,RefSeq,gene,1197561,1198790,-,gene-LEPBI_RS05645,LEPBI_RS05645
2263,NC_010602.1,Protein Homology,CDS,1197561,1198790,-,cds-WP_012388148.1,WP_012388148.1
2264,NC_010602.1,RefSeq,gene,1198787,1199440,-,gene-LEPBI_RS05650,LEPBI_RS05650
2265,NC_010602.1,Protein Homology,CDS,1198787,1199440,-,cds-WP_012388149.1,WP_012388149.1
2266,NC_010602.1,RefSeq,gene,1199542,1201662,-,gene-LEPBI_RS05655,fusA
2267,NC_010602.1,Protein Homology,CDS,1199542,1201662,-,cds-WP_012388150.1,WP_012388150.1
2268,NC_010602.1,RefSeq,gene,1201789,1203315,+,gene-LEPBI_RS05660,LEPBI_RS05660
2269,NC_010602.1,Protein Homology,CDS,1201789,1203315,+,cds-WP_012388151.1,WP_012388151.1
2270,NC_010602.1,RefSeq,gene,1203385,1204395,+,gene-LEPBI_RS05665,LEPBI_RS05665
2271,NC_010602.1,Protein Homology,CDS,1203385,1204395,+,cds-WP_226992893.1,WP_226992893.1
2272,NC_010602.1,RefSeq,gene,1204392,1205291,+,gene-LEPBI_RS05670,LEPBI_RS05670
2273,NC_010602.1,Protein Homology,CDS,1204392,1205291,+,cds-WP_012388153.1,WP_012388153.1
2274,NC_010602.1,RefSeq,gene,1205294,1205806,+,gene-LEPBI_RS05675,LEPBI_RS05675
2275,NC_010602.1,Protein Homology,CDS,1205294,1205806,+,cds-WP_012388154.1,WP_012388154.1
2276,NC_010602.1,RefSeq,gene,1205825,1206598,+,gene-LEPBI_RS05680,LEPBI_RS05680
2277,NC_010602.1,Protein Homology,CDS,1205825,1206598,+,cds-WP_012388155.1,WP_012388155.1
2278,NC_010602.1,RefSeq,gene,1206627,1207502,-,gene-LEPBI_RS05685,LEPBI_RS05685
2279,NC_010602.1,Protein Homology,CDS,1206627,1207502,-,cds-WP_012388156.1,WP_012388156.1
2280,NC_010602.1,RefSeq,gene,1207560,1208108,+,gene-LEPBI_RS05690,LEPBI_RS05690
2281,NC_010602.1,Protein Homology,CDS,1207560,1208108,+,cds-WP_012388157.1,WP_012388157.1
2282,NC_010602.1,RefSeq,gene,1208150,1209034,+,gene-LEPBI_RS05695,LEPBI_RS05695
2283,NC_010602.1,Protein Homology,CDS,1208150,1209034,+,cds-WP_012476205.1,WP_012476205.1
2284,NC_010602.1,RefSeq,gene,1209101,1210015,+,gene-LEPBI_RS05700,cysK
2285,NC_010602.1,Protein Homology,CDS,1209101,1210015,+,cds-WP_012388159.1,WP_012388159.1
2286,NC_010602.1,RefSeq,gene,1210054,1211988,+,gene-LEPBI_RS05705,topA
2287,NC_010602.1,Protein Homology,CDS,1210054,1211988,+,cds-WP_081431657.1,WP_081431657.1
2288,NC_010602.1,RefSeq,gene,1211978,1213066,+,gene-LEPBI_RS05710,hemH
2289,NC_010602.1,Protein Homology,CDS,1211978,1213066,+,cds-WP_012388161.1,WP_012388161.1
2290,NC_010602.1,RefSeq,gene,1213037,1214248,-,gene-LEPBI_RS05715,LEPBI_RS05715
2291,NC_010602.1,Protein Homology,CDS,1213037,1214248,-,cds-WP_012388162.1,WP_012388162.1
2292,NC_010602.1,RefSeq,gene,1214245,1215585,-,gene-LEPBI_RS05720,hemN
2293,NC_010602.1,Protein Homology,CDS,1214245,1215585,-,cds-WP_012388163.1,WP_012388163.1
2294,NC_010602.1,RefSeq,gene,1215582,1216625,-,gene-LEPBI_RS05725,LEPBI_RS05725
2295,NC_010602.1,Protein Homology,CDS,1215582,1216625,-,cds-WP_012388164.1,WP_012388164.1
2296,NC_010602.1,RefSeq,gene,1216629,1217906,-,gene-LEPBI_RS05730,LEPBI_RS05730
2297,NC_010602.1,Protein Homology,CDS,1216629,1217906,-,cds-WP_012388165.1,WP_012388165.1
2298,NC_010602.1,RefSeq,gene,1217903,1218856,-,gene-LEPBI_RS05735,hemB
2299,NC_010602.1,Protein Homology,CDS,1217903,1218856,-,cds-WP_012388166.1,WP_012388166.1
2300,NC_010602.1,RefSeq,gene,1218853,1220388,-,gene-LEPBI_RS05740,LEPBI_RS05740
2301,NC_010602.1,Protein Homology,CDS,1218853,1220388,-,cds-WP_012388167.1,WP_012388167.1
2302,NC_010602.1,RefSeq,gene,1220381,1221253,-,gene-LEPBI_RS05745,LEPBI_RS05745
2303,NC_010602.1,Protein Homology,CDS,1220381,1221253,-,cds-WP_012388168.1,WP_012388168.1
2304,NC_010602.1,RefSeq,gene,1221363,1221743,+,gene-LEPBI_RS05750,msrB
2305,NC_010602.1,Protein Homology,CDS,1221363,1221743,+,cds-WP_012388169.1,WP_012388169.1
2306,NC_010602.1,RefSeq,gene,1222040,1222498,-,gene-LEPBI_RS05755,LEPBI_RS05755
2307,NC_010602.1,Protein Homology,CDS,1222040,1222498,-,cds-WP_012388171.1,WP_012388171.1
2308,NC_010602.1,RefSeq,gene,1222604,1222952,+,gene-LEPBI_RS18770,rnpB
2309,NC_010602.1,cmsearch,RNase_P_RNA,1222604,1222952,+,rna-LEPBI_RS18770,
2310,NC_010602.1,cmsearch,exon,1222604,1222952,+,exon-LEPBI_RS18770-1,
2311,NC_010602.1,RefSeq,pseudogene,1224134,1224493,-,gene-LEPBI_RS18880,LEPBI_RS18880
2312,NC_010602.1,Protein Homology,CDS,1224134,1224493,-,cds-LEPBI_RS18880,
2313,NC_010602.1,RefSeq,gene,1224537,1225136,+,gene-LEPBI_RS05770,LEPBI_RS05770
2314,NC_010602.1,Protein Homology,CDS,1224537,1225136,+,cds-WP_012476206.1,WP_012476206.1
2315,NC_010602.1,RefSeq,gene,1225141,1225734,-,gene-LEPBI_RS05775,LEPBI_RS05775
